04/26/2018,692,692.28,673,678.23,"3,504,800","-1,916,222,296",-12.74,-1.84%,,2.86%,/,/
04/25/2018,689,692,683.02,690.97,"2,525,300","1,738,768,000",1.09,0.16%,,1.31%,/,/
04/24/2018,676,693.5,675,689.88,"4,728,300","-1,042,686,296",15.87,2.35%,,2.74%,/,/
04/23/2018,666.01,680.33,666.01,674.01,"3,266,000","-2,098,205,296",3.75,0.56%,,2.15%,/,/
04/20/2018,681,694,668.23,670.26,"4,151,200","-2,147,483,000",-9.7,-1.43%,,3.86%,/,/
04/19/2018,659.85,680,656.66,679.96,"4,420,800","-1,318,498,296",24.32,3.71%,,3.55%,/,/
04/18/2018,671,671,645,655.64,"6,261,700","-190,791,296",-10.56,-1.59%,,4.03%,/,/
04/17/2018,685,685.38,665.6,666.2,"3,517,300","-1,917,559,296",-15.18,-2.23%,,2.97%,/,/
04/16/2018,680.58,686.85,677,681.38,"3,294,000","-2,053,503,296",-5.48,-0.80%,,1.45%,/,/
04/13/2018,698.5,701,685.08,686.86,"2,755,000","1,904,052,000",-7.34,-1.06%,,2.32%,/,/
04/12/2018,704,706.88,692.22,694.2,"3,071,400","2,139,140,000",-11.16,-1.58%,,2.12%,/,/
04/11/2018,710,714.78,703.02,705.36,"2,572,400","1,822,238,000",-2.66,-0.38%,,1.67%,/,/
04/10/2018,704.8,708.5,698.46,708.02,"3,204,400","-2,042,897,296",9.72,1.39%,,1.44%,/,/
04/09/2018,697.1,705.43,690.15,698.3,"3,083,400","-2,145,788,296",4.29,0.62%,,2.21%,/,/
04/04/2018,682,700.43,680.38,694.01,"5,689,200","-346,254,296",16.1,2.37%,,2.95%,/,/
04/03/2018,678,687,675.39,677.91,"4,023,600","-1,557,457,296",-2.15,-0.32%,,1.72%,/,/
04/02/2018,680,691,674.11,680.06,"3,204,000","-2,109,906,296",-3.56,-0.52%,,2.51%,/,/
03/30/2018,686,693.5,679.88,683.62,"3,654,100","-1,792,270,296",-5.48,-0.80%,,2.00%,/,/
03/29/2018,682.2,697.85,658.41,689.1,"7,908,200","1,067,923,704",7.05,1.03%,,5.99%,/,/
03/28/2018,699.97,703,669,682.05,"11,354,000","-803,835,592",-32.69,-4.57%,,5.08%,/,/
03/27/2018,723,725.88,704,714.74,"4,754,900","-895,066,296",1.25,0.18%,,3.11%,/,/
03/26/2018,708,715.06,701.88,713.49,"4,625,700","-1,018,086,296",2.43,0.34%,3,1.88%,/,/
03/23/2018,701,723.49,700.08,711.06,"5,254,700","-567,922,296",-15.02,-2.07%,,3.34%,/,/
03/22/2018,744,748,724.01,726.08,"3,748,700","-1,546,245,296",-15.92,-2.15%,,3.31%,/,/
03/21/2018,750.11,753.11,740,742,"2,674,300","1,996,585,000",-5.73,-0.77%,,1.77%,/,/
03/20/2018,750,752,740,747.73,"2,887,800","-2,140,069,296",-5.75,-0.76%,5,1.62%,/,/
03/19/2018,743.97,753.99,739,753.48,"3,866,700","-1,397,618,296",13.63,1.84%,,2.03%,/,/
03/16/2018,747.6,753.98,738.88,739.85,"3,585,600","-1,618,284,296",-6.62,-0.89%,,2.04%,/,/
03/15/2018,728.02,747,728.02,746.47,"5,614,900","-133,321,296",19.59,2.70%,,2.61%,/,/
03/14/2018,709.67,728.08,707.22,726.88,"3,735,600","-1,611,136,296",16.53,2.33%,,2.95%,/,/
03/13/2018,723,726.6,710,710.35,"3,857,800","-1,530,540,296",-13.6,-1.88%,,2.34%,/,/
03/12/2018,729.55,733.92,722.77,723.95,"3,988,900","-1,394,016,296",-4.25,-0.58%,,1.54%,/,/
03/09/2018,727.55,732.57,723.5,728.2,"3,017,100","-2,095,885,296",5.44,0.75%,,1.25%,/,/
03/08/2018,714,724,708,722.76,"3,535,000","-1,754,515,296",12.72,1.79%,,2.26%,/,/
03/07/2018,715,724,708.99,710.04,"3,459,600","-1,814,037,296",-8.22,-1.14%,,2.12%,/,/
03/06/2018,725,727.6,697.13,718.26,"6,457,100","286,691,704",-1.85,-0.26%,,4.37%,/,/
03/05/2018,738.18,742,717.03,720.11,"3,723,500","-1,591,040,296",-16.3,-2.21%,,3.48%,/,/
03/02/2018,738,743.56,730,736.41,"2,599,200","1,912,614,000",-5.56,-0.75%,3,1.86%,/,/
03/01/2018,728,746.85,723.77,741.97,"4,479,500","-991,362,296",16.35,2.25%,,3.19%,/,/
02/28/2018,732,742.3,719,725.62,"4,833,100","-772,962,296",-12.36,-1.67%,,3.24%,/,/
02/27/2018,749,756,737.22,737.98,"4,260,200","-1,113,188,296",-5.53,-0.74%,,2.55%,/,/
02/26/2018,746.88,752.05,733.02,743.51,"4,365,900","-1,051,750,296",1.03,0.14%,,2.60%,/,/
02/23/2018,747,756.56,737,742.48,"3,815,900","-1,450,030,296",0.03,0.00%,,2.65%,/,/
02/22/2018,727.3,744,723.24,742.45,"5,076,500","-577,497,296",24,3.34%,,2.87%,/,/
02/14/2018,720,720,712.22,718.45,"3,065,300","-2,096,238,296",6.47,0.91%,,1.09%,/,/
02/13/2018,705.02,714.82,704.5,711.98,"5,339,000","-501,184,296",14.5,2.08%,,1.46%,/,/
02/12/2018,691,705.5,685.2,697.48,"6,418,000","171,376,704",14.05,2.06%,,2.96%,/,/
02/09/2018,680,689.89,658,683.43,"10,557,900","-1,429,727,592",-17.56,-2.51%,,4.85%,/,/
02/08/2018,682.2,718,682.2,700.99,"8,341,000","1,565,266,704",17.56,2.57%,,5.25%,/,/
02/07/2018,720,723.88,682.01,683.43,"8,829,000","1,936,174,704",-25.43,-3.59%,,6.14%,/,/
02/06/2018,703,722.6,703,708.86,"8,816,900","1,975,921,704",-9.37,-1.30%,,2.79%,/,/
02/05/2018,727.22,729.96,705.6,718.23,"9,899,600","-1,485,838,592",-22.17,-2.99%,,3.45%,/,/
02/02/2018,752.22,753.23,725,740.4,"7,542,100","1,288,775,704",-17.33,-2.29%,,3.89%,/,/
02/01/2018,767,767.3,752.92,757.73,"5,058,300","-448,545,296",-6.81,-0.89%,,1.91%,/,/
01/31/2018,739,771.71,739,764.54,"6,040,300","307,027,704",22.46,3.03%,,4.43%,/,/
01/30/2018,736,748.77,730.02,742.08,"5,191,200","-442,261,296",5.76,0.78%,,2.57%,/,/
01/29/2018,778.76,779.67,735,736.32,"7,453,600","1,342,074,704",-40.9,-5.26%,,6.08%,/,/
01/26/2018,767.24,777.4,764,777.22,"4,397,900","-905,013,296",8.06,1.05%,,1.75%,/,/
01/25/2018,761,776,751,769.16,"5,004,100","-473,091,296",4.7,0.61%,,3.33%,/,/
01/24/2018,776.44,776.46,758.6,764.46,"4,329,900","-983,618,296",-9.32,-1.20%,,2.35%,/,/
01/23/2018,777.81,780,768.6,773.78,"4,955,000","-458,579,296",0.14,0.02%,,1.48%,/,/
01/22/2018,751.81,774,751.81,773.64,"6,712,700","834,707,704",23.46,3.13%,,2.95%,/,/
01/19/2018,752.9,758.9,739.02,750.18,"5,092,600","-476,945,296",-0.56,-0.07%,,2.69%,/,/
01/18/2018,747.93,765,744.09,750.74,"5,897,900","148,064,704",2.81,0.38%,,2.81%,/,/
01/17/2018,770,774,738.51,747.93,"9,071,000","-1,754,353,592",-25.01,-3.24%,,4.81%,/,/
01/16/2018,780.48,788.61,768,772.94,"6,542,900","789,999,704",-12.43,-1.58%,,2.68%,/,/
01/15/2018,793.46,799.06,779.02,785.37,"5,247,400","-158,321,296",-3.05,-0.39%,,2.57%,/,/
01/12/2018,773.77,788.8,767.02,788.42,"4,598,900","-717,685,296",13.61,1.76%,,2.84%,/,/
01/11/2018,787,788,772,774.81,"5,065,700","-352,891,296",-10.9,-1.39%,,2.07%,/,/
01/10/2018,785,788.88,773.48,785.71,"4,771,500","-562,973,296",3.19,0.41%,,1.99%,/,/
01/09/2018,752.21,783,752.21,782.52,"6,459,200","706,197,704",30.39,4.04%,,4.09%,/,/
01/08/2018,735.02,756.5,735.02,752.13,"5,220,500","-395,015,296",13.77,1.86%,,2.92%,/,/
01/05/2018,741,746.03,728.22,738.36,"3,999,000","-1,348,473,296",1.29,0.18%,,2.45%,/,/
01/04/2018,721.4,743.5,719.33,737.07,"7,220,600","1,014,923,704",21.21,2.96%,,3.36%,/,/
01/03/2018,701.5,721.4,699.74,715.86,"5,202,000","-581,443,296",12.01,1.71%,,3.10%,/,/
01/02/2018,700,710.16,689.89,703.85,"4,961,300","-812,559,296",6.36,0.91%,,2.94%,/,/
12/29/2017,718,726.5,691.6,697.49,"7,603,900","1,077,547,704",-21.2,-2.95%,,5.05%,/,/
12/28/2017,687,719.9,671.32,718.69,"12,414,200","66,941,408",54.51,8.21%,,7.24%,/,/
12/27/2017,684.86,684.86,662.5,664.18,"3,772,300","-1,755,246,296",-16.63,-2.44%,,3.38%,/,/
12/26/2017,688.18,692.99,676.5,680.81,"3,186,800","-2,120,863,296",-7.31,-1.06%,,2.44%,/,/
12/25/2017,686,696.3,683.72,688.12,"3,621,500","-1,797,313,296",5.2,0.76%,,1.84%,/,/
12/22/2017,680,685.9,677.01,682.92,"2,831,800","1,930,316,000",1.18,0.17%,3,1.31%,/,/
12/21/2017,683,687.42,675.5,681.74,"4,668,100","-1,116,371,296",-3.17,-0.46%,,1.76%,/,/
12/20/2017,669.9,686.86,664.03,684.91,"6,360,200","26,338,704",17.82,2.67%,,3.44%,/,/
12/19/2017,663,672.44,661,667.09,"4,407,300","-1,350,496,296",1.32,0.20%,,1.73%,/,/
12/18/2017,660,669.8,658.58,665.77,"3,916,300","-1,695,217,296",11.98,1.83%,,1.70%,/,/
12/15/2017,664,667.95,650.78,653.79,"3,225,600","2,126,580,000",-10.76,-1.62%,,2.64%,/,/
12/14/2017,669.98,671.3,660.5,664.55,"3,196,800","2,126,666,000",-3.66,-0.55%,,1.64%,/,/
12/13/2017,654.99,670,650.72,668.21,"4,850,300","-1,096,984,296",16.89,2.59%,,2.96%,/,/
12/12/2017,658.7,658.77,651.02,651.32,"4,789,000","-1,156,316,296",0.33,0.05%,,1.19%,/,/
12/11/2017,631,651.95,631,650.99,"7,285,000","407,272,704",23.71,3.78%,,3.32%,/,/
12/08/2017,615.42,628.85,615.42,627.28,"4,550,400","-1,452,502,296",10.59,1.72%,,2.18%,/,/
12/07/2017,624.95,624.99,615.26,616.69,"5,103,300","-1,139,754,296",-8.32,-1.33%,,1.58%,/,/
12/06/2017,631.5,644.1,620,625.01,"5,817,500","-637,730,296",-7.95,-1.26%,,3.89%,/,/
12/05/2017,634,647.4,630.13,632.96,"4,746,600","-1,268,890,296",-4.83,-0.76%,,2.74%,/,/
12/04/2017,623.95,644.1,616.72,637.79,"5,426,800","-858,279,296",15.44,2.48%,,4.44%,/,/
12/01/2017,638.01,638.99,620.13,622.35,"4,719,300","-1,335,194,296",-8.65,-1.37%,,3.04%,/,/
11/30/2017,635.51,648.48,626,631,"3,802,000","-1,875,007,296",-7.12,-1.12%,,3.59%,/,/
11/29/2017,649.94,651.97,634.01,638.12,"4,676,400","-1,289,233,296",-10.11,-1.56%,,2.83%,/,/
11/28/2017,625.06,648.88,624,648.23,"7,029,200","196,576,704",26.94,4.34%,,3.99%,/,/
11/27/2017,634,636.33,613.01,621.29,"6,354,900","-319,704,296",-8.75,-1.39%,,3.80%,/,/
11/24/2017,635.9,642.5,622.23,630.04,"7,654,200","540,841,704",-3.69,-0.58%,,3.26%,/,/
11/23/2017,642,646,630.22,633.73,"10,960,000","-1,605,836,592",-16.79,-2.58%,,2.50%,/,/
11/22/2017,677,688,650,650.52,"12,849,900","-61,790,592",-26.73,-3.95%,,5.85%,/,/
11/21/2017,669,688.8,662.02,677.25,"9,601,700","-2,098,799,592",-1.9,-0.28%,,4.05%,/,/
11/20/2017,676.8,685.6,660,679.15,"8,830,600","1,659,164,704",-11.1,-1.61%,,3.88%,/,/
11/17/2017,696,709,677.77,690.25,"12,386,200","-41,186,592",-28.86,-4.01%,,4.61%,/,/
11/16/2017,686.01,719.96,686.01,719.11,"6,071,700","4,316,704",31.03,4.51%,,4.95%,/,/
11/15/2017,678.75,689.99,674,688.08,"4,503,700","-1,220,722,296",9.33,1.37%,,2.37%,/,/
11/14/2017,687.14,687.22,677.35,678.75,"4,636,700","-2,147,483,000",-9.13,-1.33%,3,1.46%,/,/
11/13/2017,680,692.78,675.8,687.88,"4,987,000","-2,147,483,000",9.93,1.46%,,2.51%,/,/
11/10/2017,650.43,683.4,650.43,677.95,"7,407,900","-2,147,483,000",27.88,4.29%,,5.07%,/,/
11/09/2017,648,654.15,644.61,650.07,"3,364,200","-2,111,151,296",-0.31,-0.05%,3,1.48%,/,/
11/08/2017,642.33,654.5,642.33,650.38,"4,395,200","-2,147,483,000",8.31,1.29%,,1.89%,/,/
11/07/2017,650.58,657.15,638.18,642.07,"5,556,500","-2,147,483,000",-10.99,-1.68%,,2.97%,/,/
11/06/2017,641.5,657.62,640.2,653.06,"4,851,400","-1,141,328,296",13.89,2.17%,,2.72%,/,/
11/03/2017,628.65,643.44,628.65,639.17,"4,818,900","-1,219,315,296",12.25,1.95%,,2.35%,/,/
11/02/2017,626.95,629.78,621,626.92,"3,425,000","2,144,672,000",3.91,0.63%,5,1.41%,/,/
11/01/2017,620.88,631.54,619.22,623.01,"4,343,600","-1,582,950,296",4.98,0.81%,,1.99%,/,/
10/31/2017,622.01,627.6,611.88,618.03,"5,187,600","-1,088,686,296",-4.05,-0.65%,,2.57%,/,/
10/30/2017,643.05,644,621,622.08,"8,100,800","804,074,704",-27.55,-4.24%,,3.70%,/,/
10/27/2017,602.11,655,600.03,649.63,"8,438,400","989,518,704",44.54,7.36%,,9.16%,/,/
10/26/2017,605,613,591.91,605.09,"11,543,500","-1,632,308,592",39.42,6.97%,,3.56%,/,/
10/25/2017,569.75,571.68,562.06,565.67,"2,507,600","1,418,396,000",-1.66,-0.29%,,1.71%,/,/
10/24/2017,572,573.8,563.61,567.33,"3,127,500","1,775,646,000",-6.08,-1.06%,,1.81%,/,/
10/23/2017,574.92,580.5,568,573.41,"2,377,200","1,362,901,000",-0.92,-0.16%,,2.20%,/,/
10/20/2017,581,581,571.76,574.33,"3,153,500","1,812,958,000",-8.27,-1.42%,,1.62%,/,/
10/19/2017,561,585.15,560.72,582.6,"4,065,900","-1,956,065,296",21.88,3.90%,,4.36%,/,/
10/18/2017,554.2,562.59,554.2,560.72,"1,917,900","1,072,238,000",3.99,0.72%,,1.51%,/,/
10/17/2017,560.97,560.97,554,556.73,"2,097,800","1,168,944,000",-3.96,-0.71%,,1.26%,/,/
10/16/2017,559.99,566.66,555.87,560.69,"2,991,000","1,676,810,000",4.54,0.82%,,1.94%,/,/
10/13/2017,545,556.6,542.01,556.15,"2,785,900","1,534,213,000",12.06,2.22%,,2.69%,/,/
10/12/2017,545,547.5,540.18,544.09,"1,964,700","1,067,465,000",-1.45,-0.27%,4,1.36%,/,/
10/11/2017,538.1,551.25,538.1,545.54,"3,340,700","1,824,899,000",5.48,1.01%,,2.44%,/,/
10/10/2017,527.05,540.49,527.01,540.06,"3,100,700","1,662,691,000",12.29,2.33%,,2.56%,/,/
10/09/2017,524.54,535.55,520.1,527.77,"3,489,200","1,844,482,000",10.13,1.96%,,2.97%,/,/
09/29/2017,516,525.88,515.5,517.64,"2,243,700","1,166,404,000",-0.82,-0.16%,,2.01%,/,/
09/28/2017,507.2,520.2,507.15,518.46,"2,597,000","1,340,240,000",10.25,2.02%,,2.57%,/,/
09/27/2017,508.92,511.03,506.07,508.21,"1,667,200","847,628,000",-1.08,-0.21%,,0.98%,/,/
09/26/2017,506.69,510,503.6,509.29,"2,547,100","1,292,873,000",2.05,0.40%,,1.27%,/,/
09/25/2017,500.31,508.2,500.3,507.24,"3,269,800","1,649,583,000",7.31,1.46%,,1.58%,/,/
09/22/2017,496.9,500.18,495.8,499.93,"1,634,400","815,719,000",1.16,0.23%,,0.88%,/,/
09/21/2017,495.94,500.58,492.88,498.77,"1,940,300","963,616,000",2.57,0.52%,,1.56%,/,/
09/20/2017,496.9,500.02,496,496.2,"1,731,900","862,025,000",-0.75,-0.15%,,0.81%,/,/
09/19/2017,500.3,502.5,496.01,496.95,"2,305,500","1,151,153,000",-2.02,-0.40%,,1.31%,/,/
09/18/2017,490.14,500.5,490.14,498.97,"4,220,700","2,101,681,000",9.13,1.86%,,2.11%,/,/
09/15/2017,492.5,492.5,488,489.84,"1,604,000","786,563,000",-0.87,-0.18%,,0.92%,/,/
09/14/2017,492.99,494.03,488.99,490.71,"1,940,000","953,146,000",-0.92,-0.19%,,1.03%,/,/
09/13/2017,485,492.2,481.38,491.63,"3,307,600","1,618,957,000",6.72,1.39%,,2.25%,/,/
09/12/2017,479.5,486,478.4,484.91,"3,434,200","1,661,295,000",6.59,1.38%,,1.59%,/,/
09/11/2017,471.09,482.22,469.98,478.32,"4,537,500","-2,133,309,296",3.95,0.83%,,2.60%,/,/
09/08/2017,478.25,480.5,474,474.37,"4,117,400","1,962,990,000",-6.9,-1.43%,,1.37%,/,/
09/07/2017,485.31,486.9,480.06,481.27,"3,332,100","1,605,409,000",-3.71,-0.76%,,1.42%,/,/
09/06/2017,490,492.77,484.84,484.98,"3,300,700","1,608,067,000",-5.01,-1.02%,,1.64%,/,/
09/05/2017,492.88,493.99,489.5,489.99,"2,262,300","1,112,007,000",-2.43,-0.49%,,0.92%,/,/
09/04/2017,495.18,496.66,491.27,492.42,"1,893,200","932,955,000",-2.76,-0.56%,,1.10%,/,/
09/01/2017,490.2,496.28,490.03,495.18,"3,145,100","1,554,635,000",4.03,0.82%,,1.28%,/,/
08/31/2017,494.04,494.88,489.8,491.15,"1,873,700","921,660,000",-1.82,-0.37%,,1.04%,/,/
08/30/2017,489.7,493.75,489.16,492.97,"1,850,400","910,134,000",3.53,0.72%,,0.94%,/,/
08/29/2017,493.02,494.88,488.01,489.44,"2,517,700","1,234,432,000",-2.6,-0.53%,,1.41%,/,/
08/28/2017,493,497.29,491.03,492.04,"2,902,200","1,432,546,000",-0.95,-0.19%,,1.27%,/,/
08/25/2017,493.45,494.25,489.32,492.99,"1,729,800","850,599,000",0.18,0.04%,,1.01%,/,/
08/24/2017,493.99,496.4,492.02,492.81,"1,815,700","896,862,000",-1.2,-0.24%,,0.89%,/,/
08/23/2017,485.45,494.63,484.32,494.01,"2,721,500","1,337,348,000",6.79,1.39%,,2.13%,/,/
08/22/2017,487.4,489.48,476,487.22,"4,245,800","2,051,272,000",-2.51,-0.51%,,2.83%,/,/
08/21/2017,488,494.4,486.94,489.73,"2,354,700","1,153,169,000",0.08,0.02%,,1.53%,/,/
08/18/2017,492.8,494.44,488,489.65,"2,385,800","1,169,733,000",-3.04,-0.62%,,1.32%,/,/
08/17/2017,497.6,497.6,489.8,492.69,"2,584,700","1,272,342,000",-3.8,-0.77%,,1.59%,/,/
08/16/2017,498,498.8,493,496.49,"1,858,800","921,413,000",0.52,0.10%,,1.18%,/,/
08/15/2017,500.11,501.1,495.01,495.97,"2,716,400","1,350,105,000",-3.86,-0.77%,,1.23%,/,/
08/14/2017,485.21,500.1,485.21,499.83,"3,933,200","1,952,354,000",15.77,3.26%,,3.07%,/,/
08/11/2017,489,496.55,483.48,484.06,"3,657,300","1,785,150,000",-7.57,-1.54%,,2.70%,/,/
08/10/2017,491.09,499.6,489,491.63,"3,536,500","1,747,694,000",0.78,0.16%,,2.17%,/,/
08/09/2017,484.84,492.98,482.03,490.85,"4,179,500","2,045,889,000",8.27,1.71%,,2.27%,/,/
08/08/2017,482,484.22,479.5,482.58,"1,605,200","773,410,000",1.02,0.21%,,0.98%,/,/
08/07/2017,472.5,482.4,471.13,481.56,"2,310,000","1,104,716,000",7.92,1.67%,,2.39%,/,/
08/04/2017,477,478.98,472.6,473.64,"1,868,200","887,075,000",-3.58,-0.75%,,1.35%,/,/
08/03/2017,483.68,486.85,475.63,477.22,"3,176,900","1,522,999,000",-5.62,-1.16%,,2.36%,/,/
08/02/2017,480.04,484.88,478.51,482.84,"2,677,500","1,289,565,000",2.6,0.54%,,1.33%,/,/
08/01/2017,481,483,477.4,480.24,"2,750,200","1,318,454,000",-0.98,-0.20%,,1.17%,/,/
07/31/2017,484,487.96,481,481.22,"3,841,300","1,861,155,000",-2.7,-0.56%,,1.45%,/,/
07/28/2017,471,484.07,467.71,483.92,"4,661,900","-2,059,155,296",10.05,2.12%,,3.50%,/,/
07/27/2017,471.63,475.85,471.1,473.87,"1,959,600","928,078,000",2.24,0.47%,,1.01%,/,/
07/26/2017,478.05,481.63,466.56,471.63,"3,147,100","1,487,730,000",-6.33,-1.32%,,3.23%,/,/
07/25/2017,482.2,482.8,476.1,477.96,"2,193,000","1,051,447,000",0.16,0.03%,3,1.41%,/,/
07/24/2017,474.88,485.35,474.88,477.8,"4,271,700","2,052,710,000",4.6,0.97%,,2.20%,/,/
07/21/2017,466.96,475.01,463.66,473.2,"4,679,300","-2,087,771,296",6.73,1.44%,,2.45%,/,/
07/20/2017,455.86,466.89,455.86,466.47,"4,663,500","-2,134,235,296",9.61,2.10%,,2.42%,/,/
07/19/2017,454,463.62,452.8,456.86,"5,626,000","-1,720,032,296",4.31,0.95%,,2.39%,/,/
07/18/2017,451.99,453.99,448,452.55,"3,068,500","1,384,469,000",2.48,0.55%,,1.34%,/,/
07/17/2017,457.04,458.04,446.28,450.07,"3,526,400","1,595,293,000",-6.34,-1.39%,,2.64%,/,/
07/14/2017,456.25,458.76,453.05,456.41,"1,772,700","806,511,000",0.25,0.05%,,1.26%,/,/
07/13/2017,455.35,461.91,453.68,456.16,"2,595,200","1,183,441,000",-1.31,-0.29%,,1.81%,/,/
07/12/2017,465.8,465.99,455,457.47,"2,895,100","1,330,328,000",-5.66,-1.22%,,2.42%,/,/
07/11/2017,454.5,464.58,454,463.13,"4,460,200","2,054,855,000",8.66,1.91%,,2.33%,/,/
07/10/2017,446.88,454.9,442.97,454.47,"3,662,500","1,648,444,000",8.5,1.91%,,2.69%,/,/
07/07/2017,451.05,451.1,441.2,445.97,"3,779,700","1,681,451,000",-10.01,-2.20%,,2.24%,/,/
07/06/2017,458.11,460.2,450.6,455.98,"4,204,500","1,913,038,000",-4.15,-0.90%,,2.13%,/,/
07/05/2017,453.01,460.33,453.01,460.13,"3,754,100","1,718,845,000",8.21,1.82%,,1.62%,/,/
07/04/2017,458.96,460,449,451.92,"5,648,900","-1,731,080,296",-8.45,-1.84%,,2.45%,/,/
07/03/2017,474.2,474.2,457.9,460.37,"4,962,900","-1,996,310,296",-11.48,-2.43%,,3.56%,/,/
06/30/2017,471.51,474.16,467.8,471.85,"2,242,800","1,056,425,000",-1.16,-0.25%,,1.36%,/,/
06/29/2017,476.3,477.35,470,473.01,"3,509,300","1,657,995,000",-2.29,-0.48%,,1.56%,/,/
06/28/2017,484.09,484.09,473,475.3,"3,772,900","1,799,677,000",-8.8,-1.82%,,2.34%,/,/
06/27/2017,482.82,485,480.85,484.1,"2,798,100","1,350,477,000",-0.58,-0.12%,,0.86%,/,/
06/26/2017,473.01,485,472,484.68,"5,293,300","-1,758,536,296",11.95,2.53%,,2.75%,/,/
06/23/2017,472.86,474.88,468.33,472.73,"3,130,400","1,473,804,000",-0.02,0.00%,,1.40%,/,/
06/22/2017,473.02,477.93,471.2,472.75,"3,824,300","1,815,685,000",0.04,0.01%,,1.43%,/,/
06/21/2017,469.55,473,466.03,472.71,"4,203,900","1,974,673,000",6.41,1.37%,,1.50%,/,/
06/20/2017,473,474.88,465.66,466.3,"3,450,600","1,614,859,000",-3.87,-0.82%,,1.98%,/,/
06/19/2017,461.96,470.39,461.96,470.17,"3,853,700","1,803,586,000",7.54,1.63%,,1.82%,/,/
06/16/2017,461.5,467.49,461.26,462.63,"3,333,200","1,544,956,000",-1.67,-0.36%,,1.35%,/,/
06/15/2017,475,475.48,464,464.3,"5,020,300","-1,947,794,296",-10.09,-2.13%,,2.47%,/,/
06/14/2017,472.79,477.5,470.48,474.39,"3,376,900","1,600,847,000",1.35,0.29%,,1.49%,/,/
06/13/2017,473.05,474.5,467,473.04,"2,423,800","1,141,537,000",0.16,0.03%,,1.61%,/,/
06/12/2017,467,475.44,465,472.88,"3,511,000","1,654,502,000",7.14,1.53%,,2.25%,/,/
06/09/2017,464.24,470.8,463,465.74,"3,143,100","1,467,837,000",1.43,0.31%,,1.68%,/,/
06/08/2017,461.32,464.4,458.5,464.31,"2,895,200","1,338,444,000",4.94,1.08%,,1.29%,/,/
06/07/2017,449.12,460,449.12,459.37,"3,883,500","1,774,213,000",10.55,2.35%,,2.42%,/,/
06/06/2017,444.97,449,444.2,448.82,"2,040,300","912,439,000",4.41,0.99%,,1.08%,/,/
06/05/2017,448.04,449,442.35,444.41,"1,924,200","854,877,000",-2.9,-0.65%,,1.50%,/,/
06/02/2017,450,450.95,445.6,447.31,"2,178,600","974,894,000",-1.97,-0.44%,,1.20%,/,/
06/01/2017,442.5,449.95,441.01,449.28,"4,060,500","1,808,306,000",6.34,1.43%,,2.03%,/,/
05/31/2017,450,450.5,440.11,442.94,"4,431,300","1,968,888,000",-8.98,-1.99%,,2.36%,/,/
05/26/2017,450.82,455.6,448,451.92,"2,738,700","1,237,324,000",1.32,0.29%,,1.70%,/,/
05/25/2017,448.71,452.96,447.5,450.6,"2,889,900","1,299,629,000",0.28,0.06%,3,1.22%,/,/
05/24/2017,452.9,456.48,446,450.32,"4,022,700","1,812,514,000",-3.88,-0.85%,,2.35%,/,/
05/23/2017,442.25,454.47,442.25,454.2,"4,845,500","-2,116,228,296",12.42,2.81%,,2.76%,/,/
05/22/2017,439.04,446.01,436.2,441.78,"3,532,200","1,560,088,000",0.96,0.22%,,2.25%,/,/
05/19/2017,429.57,441.8,429.57,440.82,"3,831,100","1,672,949,000",11.28,2.63%,,2.85%,/,/
05/18/2017,425.05,430.7,425.01,429.54,"2,430,100","1,040,536,000",2.94,0.69%,,1.34%,/,/
05/17/2017,429,430.19,424.88,426.6,"2,751,600","1,174,697,000",-3.52,-0.82%,,1.25%,/,/
05/16/2017,419.6,431.22,418.26,430.12,"5,016,500","2,145,038,000",10.57,2.52%,,3.10%,/,/
05/15/2017,413.12,420.35,413.12,419.55,"3,344,800","1,398,909,000",6.08,1.47%,,1.75%,/,/
05/12/2017,413.59,415.3,410.01,413.47,"2,233,800","921,622,000",1.31,0.32%,,1.29%,/,/
05/11/2017,408.4,414.7,406.51,412.16,"3,046,800","1,254,054,000",2.07,0.50%,,2.01%,/,/
05/10/2017,408.4,414.44,407.02,410.09,"2,604,000","1,070,653,000",1.33,0.33%,,1.82%,/,/
05/09/2017,404.44,409.88,398,408.76,"5,280,200","2,126,237,000",3.28,0.81%,,2.98%,/,/
05/08/2017,416.18,417,404.72,405.48,"4,072,200","1,671,036,000",-10.71,-2.57%,,3.03%,/,/
05/05/2017,416.2,422.78,415.1,416.19,"3,743,800","1,566,064,000",0.19,0.05%,,1.85%,/,/
05/04/2017,414.63,418.48,414.63,416,"2,671,000","1,111,201,000",-1.61,-0.39%,,0.93%,/,/
05/03/2017,411,417.66,411,417.61,"2,026,800","842,561,000",5.53,1.34%,,1.62%,/,/
05/02/2017,411.6,415,409.18,412.08,"2,329,200","960,138,000",-1.4,-0.34%,,1.42%,/,/
04/28/2017,421.99,423,409.9,413.48,"4,950,600","2,052,094,000",-7.96,-1.89%,,3.20%,/,/
04/27/2017,415.53,421.97,410.43,421.44,"2,824,100","1,180,495,000",3.48,0.83%,,2.81%,/,/
04/26/2017,418.85,428.68,413.01,417.96,"5,662,500","-1,910,841,296",-0.93,-0.22%,,3.79%,/,/
04/25/2017,404.8,420.17,404.8,418.89,"7,619,300","-1,151,830,296",20.34,5.10%,,3.80%,/,/
04/24/2017,400.62,405,389,398.55,"5,003,800","1,986,425,000",-1.98,-0.49%,,4.11%,/,/
